danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_available_markets,track_explicit,track_type,artist_main,artist_number_featured,track_popularity,track_album_release_date_precision,track_duration_ms,award_status
0.624,0.824,6,-5.501,1,0.0445,0.0167,0.00029,0.138,0.366,97.012,4,184,FALSE,track,Coldplay,1,56,day,276906,nominee
0.427,0.876,9,-4.982,0,0.0366,0.00157,0.000944,0.206,0.261,148,5,184,FALSE,track,Coldplay,0,38,day,282426,nominee
0.374,0.86,11,-6.996,0,0.0563,0.00171,0.00114,0.988,0.156,102.866,4,184,FALSE,track,Coldplay,1,35,day,273746,nominee
0.501,0.639,5,-6.591,1,0.0357,0.399,0.85,0.099,0.0789,120.04,4,184,FALSE,track,Coldplay,0,50,day,391413,nominee
0.336,0.231,1,-6.217,1,0.0497,0.942,0,0.188,0.429,168.685,5,179,TRUE,track,Ariana Grande,0,56,day,37640,winner
0.795,0.759,6,-6.348,1,0.0528,0.0793,0,0.0805,0.855,110.021,4,179,TRUE,track,Ariana Grande,1,52,day,196360,winner
0.877,0.547,7,-5.705,1,0.18,0.0122,1.51E-05,0.028,0.687,99.034,4,179,TRUE,track,Ariana Grande,1,57,day,228373,winner
0.831,0.485,10,-6.677,0,0.15,0.375,1.47E-05,0.118,0.622,80.022,4,179,TRUE,track,Ariana Grande,0,62,day,245666,winner
0.602,0.658,1,-5.934,1,0.0558,0.0233,6.00E-05,0.237,0.268,145.031,4,179,TRUE,track,Ariana Grande,0,74,day,197546,winner
0.721,0.459,4,-6.408,1,0.032,0.248,0,0.212,0.46,119.914,4,179,TRUE,track,Ariana Grande,0,64,day,208493,winner
0.847,0.603,0,-4.607,0,0.0397,0.107,7.40E-06,0.106,0.735,114.045,4,179,TRUE,track,Ariana Grande,0,61,day,227386,winner
0.71,0.614,10,-6.757,0,0.0431,0.186,0,0.0974,0.658,148.152,4,179,TRUE,track,Ariana Grande,0,70,day,172106,winner
0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37E-05,0.213,0.364,100.049,4,179,TRUE,track,Ariana Grande,0,68,day,198160,winner
0.699,0.713,9,-5.507,0,0.0594,0.04,3.11E-06,0.294,0.354,121.993,4,179,FALSE,track,Ariana Grande,0,74,day,205920,winner
0.761,0.818,6,-5.238,0,0.0978,0.058,0,0.11,0.348,110.99,4,179,TRUE,track,Ariana Grande,1,55,day,177533,winner
0.597,0.524,11,-7.247,1,0.0537,0.216,0,0.112,0.0549,92.568,4,179,TRUE,track,Ariana Grande,0,61,day,171333,winner
0.708,0.454,1,-7.07,1,0.0395,0.0217,0,0.073,0.24,110.963,4,179,TRUE,track,Ariana Grande,0,65,day,189506,winner
0.652,0.31,4,-10.212,1,0.0509,0.43,1.16E-05,0.182,0.304,119.913,4,179,TRUE,track,Ariana Grande,0,55,day,73813,winner
0.604,0.449,9,-6.564,0,0.0353,0.657,0,0.0932,0.528,100.355,4,179,TRUE,track,Ariana Grande,0,56,day,322026,winner
0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,4,185,FALSE,track,Camila Cabello,0,76,day,226973,nominee
0.732,0.436,1,-7.409,0,0.117,0.609,0,0.108,0.475,94.852,4,185,FALSE,track,Camila Cabello,0,50,day,164373,nominee
0.65,0.758,2,-4.02,1,0.116,0.166,0,0.0889,0.663,94.9,4,185,FALSE,track,Camila Cabello,0,54,day,177160,nominee
0.765,0.523,2,-4.333,1,0.03,0.184,3.56E-05,0.132,0.394,104.988,4,185,FALSE,track,Camila Cabello,1,80,day,217306,nominee
0.737,0.697,8,-5.31,1,0.0895,0.43,0.000382,0.0821,0.655,94.101,4,185,FALSE,track,Camila Cabello,0,43,day,182560,nominee
0.455,0.292,0,-6.792,1,0.0563,0.889,0,0.106,0.43,84.339,5,185,FALSE,track,Camila Cabello,0,57,day,178466,nominee
0.726,0.304,3,-8.677,1,0.131,0.839,0,0.0853,0.813,91.97,4,185,FALSE,track,Camila Cabello,0,52,day,214386,nominee
0.545,0.458,5,-4.6,0,0.0279,0.367,0,0.118,0.164,79.943,4,185,FALSE,track,Camila Cabello,0,53,day,236360,nominee
0.425,0.548,7,-6.762,1,0.114,0.21,0,0.115,0.282,175.756,4,185,FALSE,track,Camila Cabello,0,46,day,219826,nominee
0.569,0.649,11,-8.175,1,0.482,0.451,0,0.128,0.441,108.77,4,185,FALSE,track,Camila Cabello,0,46,day,175653,nominee
0.627,0.693,0,-4.382,1,0.0856,0.158,0.000102,0.115,0.245,129.801,4,185,FALSE,track,Camila Cabello,0,42,day,227240,nominee
0,0.278,1,-21.63,1,0,0.768,0,0.669,0,0,0,184,FALSE,track,Billie Eilish,0,18,day,13578,winner
0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,184,FALSE,track,Billie Eilish,0,81,day,194087,winner
0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,4,184,FALSE,track,Billie Eilish,0,69,day,243725,winner
0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,4,184,FALSE,track,Billie Eilish,0,75,day,180952,winner
0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,4,184,FALSE,track,Billie Eilish,0,73,day,168839,winner
0.853,0.351,7,-10.198,1,0.241,0.39,9.38E-06,0.752,0.282,118.028,4,184,FALSE,track,Billie Eilish,0,73,day,221543,winner
0.367,0.111,4,-14.084,1,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,4,184,FALSE,track,Billie Eilish,0,84,day,196077,winner
0.735,0.235,3,-13.239,1,0.315,0.698,0.00604,0.107,0.462,62.446,4,184,FALSE,track,Billie Eilish,0,65,day,173201,winner
0.939,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,4,184,FALSE,track,Billie Eilish,0,73,day,179889,winner
0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4,184,FALSE,track,Billie Eilish,0,74,day,193143,winner
0.855,0.423,5,-15.044,0,0.0585,0.724,0.469,0.0896,0.572,120.02,4,184,FALSE,track,Billie Eilish,0,72,day,156370,winner
0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,3,184,FALSE,track,Billie Eilish,0,74,day,242652,winner
0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,4,184,FALSE,track,Billie Eilish,0,80,day,291796,winner
0.153,0.138,6,-21.877,0,0.0503,0.837,0.55,0.254,0.0503,74.318,3,184,FALSE,track,Billie Eilish,0,66,day,119409,winner
0.386,0.288,1,-18.513,1,0.0602,0.533,0.0167,0.141,0.399,76.796,4,185,FALSE,track,James Earl Jones,0,29,day,43850,nominee
0.484,0.363,5,-8.094,0,0.0368,0.645,0,0.125,0.201,127.822,4,185,FALSE,track,Beyoncé,0,46,day,226479,nominee
0.537,0.247,2,-17.75,1,0.0793,0.199,1.04E-05,0.423,0.17,109.981,5,185,FALSE,track,James Earl Jones,0,32,day,46566,nominee
0.672,0.696,4,-6.693,0,0.177,0.2,0.0275,0.0736,0.642,118.742,4,185,FALSE,track,Beyoncé,0,49,day,162353,nominee
0,0.00515,9,-22.612,0,0,0.524,0.95,0.114,0,0,0,185,FALSE,track,Chiwetel Ejiofor,0,1,day,13853,nominee
0.932,0.775,7,-5.345,0,0.115,0.0184,0.0157,0.318,0.584,119.976,4,185,FALSE,track,Tekno,3,46,day,155990,nominee
0.563,0.47,6,-13.47,1,0.147,0.0306,0.661,0.283,0.186,95.011,3,185,FALSE,track,JayDon,1,0,day,16768,nominee
0.79,0.693,0,-5.767,1,0.0605,0.042,0.0267,0.079,0.855,91.991,4,185,FALSE,track,Burna Boy,0,50,day,190108,nominee
0.489,0.353,8,-17.619,1,0.664,0.491,2.17E-05,0.229,0.175,127.814,1,185,FALSE,track,JayDon,1,3,day,29582,nominee
0.484,0.457,8,-9.458,0,0.204,0.738,0,0.536,0.342,83.493,4,185,FALSE,track,Beyoncé,1,44,day,107204,nominee
0.494,0.411,6,-15.021,0,0.771,0.703,0,0.156,0.403,77.539,1,185,FALSE,track,Billy Eichner,2,28,day,53793,nominee
0.608,0.709,7,-6.175,1,0.374,0.119,0,0.337,0.709,105.742,4,185,FALSE,track,Beyoncé,3,49,day,272068,nominee
0,0.558,0,-17.238,1,0,0.756,0,0.533,0,0,0,185,FALSE,track,Beyoncé Knowles Carter,1,0,day,8619,nominee
0.804,0.823,0,-3.667,0,0.0745,0.0984,3.78E-06,0.246,0.489,124.062,4,185,FALSE,track,Salatiel,2,52,day,152563,nominee
0.603,0.602,6,-7.083,1,0.23,0.049,0,0.279,0.595,119.703,5,185,FALSE,track,Blue Ivy,3,59,day,248472,nominee
0,0.186,0,-17.37,1,0,0.783,0.00014,0.333,0,0,0,185,FALSE,track,Beyoncé Knowles Carter,0,0,day,14827,nominee
0.731,0.674,2,-6.704,1,0.0801,0.0057,2.54E-05,0.109,0.73,90.022,4,185,FALSE,track,Tiwa Savage,1,42,day,198952,nominee
0.628,0.287,9,-16.666,0,0.66,0.675,0,0.426,0.535,83.69,4,185,FALSE,track,Childish Gambino,1,34,day,31391,nominee
0.647,0.732,2,-5.846,1,0.0891,0.0846,0,0.597,0.548,67.295,3,185,FALSE,track,Beyoncé,2,59,day,222529,nominee
0.255,0.32,8,-19.821,1,0.0533,0.826,0.0219,0.261,0.302,87.301,3,185,FALSE,track,James Earl Jones,0,29,day,45293,nominee
0.258,0.248,3,-9.507,1,0.0343,0.944,0.00365,0.0967,0.369,80.187,5,185,FALSE,track,Beyoncé,0,39,day,219991,nominee
0.399,0.38,10,-10.247,1,0.355,0.432,5.90E-06,0.536,0.123,80.096,3,185,FALSE,track,Beyoncé Knowles Carter,0,1,day,18047,nominee
0.773,0.86,7,-4.966,1,0.13,0.0159,0,0.236,0.715,126.967,4,185,FALSE,track,Nija,6,58,day,259741,nominee
0,0.155,1,-16.549,0,0,0.406,0.636,0.0973,0,0,0,185,FALSE,track,Childish Gambino,1,0,day,14051,nominee
0.45,0.453,1,-7.82,1,0.06,0.24,5.48E-06,0.12,0.0532,117.956,4,185,FALSE,track,070 Shake,1,34,day,186677,nominee
0.536,0.115,0,-20.651,1,0.0353,0.699,0.00178,0.115,0.595,32.918,4,185,FALSE,track,James Earl Jones,2,26,day,42978,nominee
0.238,0.435,5,-8.096,1,0.0497,0.00956,0,0.0981,0.0447,78.797,4,185,FALSE,track,Beyoncé,0,43,day,277030,nominee
0.729,0.476,8,-4.985,1,0.0363,0.378,0,0.12,0.368,62.519,3,179,TRUE,track,Ariana Grande,0,65,day,212266,nominee
0.647,0.309,7,-7.948,0,0.0367,0.778,7.31E-06,0.202,0.195,87.046,4,179,TRUE,track,Ariana Grande,0,69,day,171573,nominee
0.747,0.459,6,-6.891,1,0.306,0.448,0,0.252,0.47,75.021,4,179,FALSE,track,Ariana Grande,0,61,day,182000,nominee
0.757,0.665,2,-5.194,0,0.0774,0.0815,0.000158,0.216,0.643,151.979,4,179,TRUE,track,Ariana Grande,0,75,day,216893,nominee
0.45,0.619,9,-7.412,1,0.373,0.329,0,0.319,0.427,83.221,4,179,TRUE,track,Ariana Grande,0,60,day,208880,nominee
0.847,0.579,1,-5.314,1,0.072,0.0268,0.0546,0.102,0.569,137.998,4,179,FALSE,track,Ariana Grande,0,64,day,267106,nominee
0.71,0.715,7,-5.371,1,0.192,0.0845,1.45E-06,0.0617,0.479,105.044,3,179,TRUE,track,Ariana Grande,0,58,day,140693,nominee
0.29,0.364,9,-8.295,1,0.0293,0.418,1.89E-05,0.185,0.11,103.684,4,179,FALSE,track,Ariana Grande,0,65,day,271466,nominee
0.662,0.6,0,-6.403,1,0.0704,0.173,0.000137,0.109,0.331,134.972,4,179,TRUE,track,Ariana Grande,0,65,day,222946,nominee
0.777,0.317,1,-10.732,0,0.308,0.591,0,0.0881,0.33,139.848,4,179,TRUE,track,Ariana Grande,0,82,day,178626,nominee
0.72,0.654,1,-5.634,1,0.0647,0.227,0,0.101,0.411,106.976,4,179,TRUE,track,Ariana Grande,0,78,day,207320,nominee
0.727,0.554,5,-5.29,0,0.0915,0.0421,0,0.106,0.335,170,4,179,TRUE,track,Ariana Grande,0,73,day,190440,nominee
0.875,0.813,7,-4.502,1,0.0579,0.00618,0,0.321,0.859,114.993,4,181,FALSE,track,Dua Lipa,0,52,day,184881,winner
0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,4,181,FALSE,track,Dua Lipa,0,80,day,183290,winner
0.469,0.785,5,-4.015,0,0.0664,0.133,1.55E-06,0.0931,0.79,89.719,4,181,FALSE,track,Dua Lipa,0,57,day,209583,winner
0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,4,181,FALSE,track,Dua Lipa,0,73,day,193829,winner
0.695,0.884,6,-2.278,0,0.0753,0.0561,0,0.213,0.914,103.014,4,181,FALSE,track,Dua Lipa,0,74,day,203807,winner
0.906,0.474,1,-6.124,1,0.194,0.0311,5.50E-06,0.286,0.656,106.976,4,181,TRUE,track,Dua Lipa,0,65,day,194607,winner
0.627,0.69,10,-5.396,0,0.139,0.033,0,0.0742,0.627,122.053,4,181,FALSE,track,Dua Lipa,0,63,day,208505,winner
0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85E-05,0.1,0.468,115.982,4,181,FALSE,track,Dua Lipa,0,71,day,258004,winner
0.73,0.729,4,-3.434,0,0.0884,0.167,1.39E-06,0.349,0.467,113.011,4,181,FALSE,track,Dua Lipa,0,74,day,221820,winner
0.68,0.701,5,-5.001,1,0.0917,0.138,0.000191,0.168,0.649,94.06,4,181,TRUE,track,Dua Lipa,0,52,day,218754,winner
0.768,0.486,3,-5.954,1,0.0353,0.408,0,0.098,0.519,125.021,4,181,FALSE,track,Dua Lipa,0,54,day,166266,winner
0.672,0.526,4,-6.446,1,0.0599,0.0311,1.37E-06,0.28,0.28,123.999,4,184,TRUE,track,Olivia Rodrigo,0,75,day,143746,winner
0.38,0.339,3,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,4,184,FALSE,track,Olivia Rodrigo,0,83,day,229226,winner
0.561,0.431,10,-8.81,1,0.0578,0.768,1.42E-05,0.106,0.137,143.875,4,184,TRUE,track,Olivia Rodrigo,0,82,day,242013,winner
0.473,0.203,2,-12.627,1,0.102,0.941,0,0.126,0.419,168.884,4,184,TRUE,track,Olivia Rodrigo,0,76,day,163586,winner
0.442,0.612,2,-7.222,1,0.112,0.584,5.70E-06,0.37,0.178,180.917,4,184,TRUE,track,Olivia Rodrigo,0,83,day,215506,winner
0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,4,184,TRUE,track,Olivia Rodrigo,0,82,day,178146,winner
0.638,0.259,7,-10.706,1,0.0898,0.753,0,0.219,0.269,88.485,4,184,FALSE,track,Olivia Rodrigo,0,74,day,202826,winner
0.395,0.443,6,-9.72,1,0.133,0.765,9.67E-06,0.0839,0.338,168.924,3,184,TRUE,track,Olivia Rodrigo,0,81,day,175933,winner
0.695,0.575,10,-6.334,0,0.116,0.198,0,0.0614,0.699,163.929,4,184,FALSE,track,Olivia Rodrigo,0,80,day,173160,winner
0.369,0.272,9,-10.497,1,0.0364,0.866,0,0.147,0.218,172.929,4,184,FALSE,track,Olivia Rodrigo,0,82,day,152666,winner
0.443,0.298,0,-12.181,1,0.0644,0.388,1.00E-05,0.103,0.172,77.253,4,184,FALSE,track,Olivia Rodrigo,0,70,day,209560,winner
0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4,185,TRUE,track,Doja Cat,0,52,day,172626,nominee
0.733,0.862,7,-5.736,1,0.197,0.374,0.00247,0.131,0.536,111.076,4,185,TRUE,track,Doja Cat,0,47,day,223560,nominee
0.619,0.707,1,-5.791,1,0.0499,0.0366,7.54E-05,0.13,0.558,168.995,4,185,TRUE,track,Doja Cat,1,44,day,212946,nominee
0.912,0.655,8,-6.029,0,0.162,0.315,3.39E-05,0.0894,0.793,91.942,4,185,TRUE,track,Doja Cat,0,51,day,138293,nominee
0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,4,185,TRUE,track,Doja Cat,0,51,day,210560,nominee
0.683,0.615,5,-5.737,1,0.0966,0.222,8.25E-06,0.154,0.45,77.014,4,185,TRUE,track,Doja Cat,1,47,day,188893,nominee
0.734,0.45,6,-7.075,1,0.0824,0.597,7.33E-06,0.0964,0.529,135.067,4,185,TRUE,track,Doja Cat,0,44,day,216853,nominee
0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4,185,TRUE,track,Doja Cat,1,52,day,186173,nominee
0.678,0.531,10,-5.029,1,0.0374,0.126,3.44E-05,0.377,0.176,99.008,4,185,TRUE,track,Doja Cat,0,48,day,177373,nominee
0.842,0.522,7,-7.844,1,0.0985,0.293,6.91E-05,0.107,0.285,132.986,4,185,TRUE,track,Doja Cat,1,46,day,159160,nominee
0.855,0.488,3,-4.601,1,0.208,0.506,0,0.347,0.619,124.097,4,185,TRUE,track,Doja Cat,0,51,day,174253,nominee
0.82,0.656,8,-5.537,0,0.0399,0.209,0.0339,0.124,0.698,143.059,4,185,TRUE,track,Doja Cat,0,40,day,148253,nominee
0.691,0.656,8,-5.864,0,0.172,0.543,1.22E-05,0.095,0.746,169.973,4,185,TRUE,track,Doja Cat,0,42,day,228866,nominee
0.764,0.705,8,-3.463,1,0.0284,0.259,8.92E-05,0.12,0.781,110.97,4,185,TRUE,track,Doja Cat,1,48,day,208666,nominee
0.837,0.567,8,-6.709,1,0.0649,0.0158,0.00139,0.118,0.502,129.001,4,185,TRUE,track,Doja Cat,1,55,day,246040,nominee
0.829,0.761,10,-4.882,0,0.117,0.186,7.78E-06,0.0705,0.67,74.979,4,185,TRUE,track,Doja Cat,0,54,day,151506,nominee
0.779,0.558,7,-5.523,0,0.259,0.0417,0,0.0727,0.866,91.933,4,185,TRUE,track,Doja Cat,1,49,day,168573,nominee
0.722,0.592,9,-6.718,0,0.383,0.224,0.000697,0.0714,0.828,199.719,4,185,TRUE,track,Doja Cat,0,53,day,176733,nominee
0.592,0.635,5,-5.351,1,0.0971,0.212,0,0.305,0.476,155.907,4,185,TRUE,track,Doja Cat,1,45,day,178960,nominee
0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041,4,185,FALSE,track,Harry Styles,0,69,day,193813,winner
0.714,0.728,10,-4.595,1,0.0468,0.298,0,0.106,0.901,114.996,4,185,FALSE,track,Harry Styles,0,76,day,177954,winner
0.645,0.721,5,-4.394,1,0.0336,0.357,0.143,0.204,0.88,182.928,4,185,FALSE,track,Harry Styles,0,65,day,191958,winner
0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4,185,FALSE,track,Harry Styles,0,87,day,167303,winner
0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5,3,185,FALSE,track,Harry Styles,0,70,day,164533,winner
0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,4,185,FALSE,track,Harry Styles,0,71,day,202183,winner
0.507,0.294,2,-10,1,0.04,0.896,1.97E-05,0.0966,0.386,114.199,4,185,FALSE,track,Harry Styles,0,76,day,245964,winner
0.829,0.644,9,-7.696,0,0.0427,0.354,0.0511,0.0944,0.896,105.993,4,185,FALSE,track,Harry Styles,0,66,day,243507,winner
0.707,0.811,4,-5.298,0,0.0304,0.311,0.0152,0.131,0.899,113.971,4,185,FALSE,track,Harry Styles,0,66,day,187342,winner
0.721,0.479,9,-9.669,1,0.226,0.321,0.00156,0.182,0.902,164.948,3,185,FALSE,track,Harry Styles,0,72,day,140241,winner
0.576,0.457,0,-6.473,1,0.0304,0.143,3.05E-05,0.0917,0.301,138.984,4,185,FALSE,track,Harry Styles,0,72,day,218577,winner
0.417,0.202,0,-10.976,1,0.0357,0.935,0,0.108,0.323,118.029,4,185,FALSE,track,Harry Styles,0,63,day,194543,winner
0.555,0.536,7,-8.233,1,0.0452,0.669,0,0.0623,0.203,118.057,4,185,FALSE,track,Harry Styles,0,69,day,191638,winner
0.705,0.93,0,-3.388,0,0.0932,0.242,0,0.156,0.759,78.971,4,184,TRUE,track,Lizzo,0,45,day,165689,nominee
0.836,0.743,10,-6.305,0,0.0653,0.0974,0,0.335,0.723,108.965,4,184,TRUE,track,Lizzo,0,71,day,191937,nominee
0.889,0.449,0,-7.63,1,0.293,0.0313,0,0.0581,0.911,137.941,4,184,TRUE,track,Lizzo,0,45,day,121112,nominee
0.721,0.769,7,-4.111,1,0.105,0.0922,0,0.0817,0.915,155.932,4,184,FALSE,track,Lizzo,0,65,day,187107,nominee
0.795,0.588,9,-4.266,1,0.0396,0.166,0,0.169,0.662,120.035,4,184,TRUE,track,Lizzo,0,42,day,148490,nominee
0.517,0.707,7,-5.474,1,0.0693,0.0164,0,0.453,0.264,82.859,4,184,TRUE,track,Lizzo,0,48,day,174398,nominee
0.766,0.542,5,-5.147,0,0.0284,0.0195,0,0.11,0.733,91.481,4,184,FALSE,track,Lizzo,0,40,day,176882,nominee
0.699,0.72,0,-6.394,1,0.0565,0.00705,1.15E-05,0.147,0.848,123.999,4,184,FALSE,track,Lizzo,0,38,day,215799,nominee
0.382,0.51,9,-7.635,0,0.0539,0.275,0,0.648,0.408,78.145,1,184,FALSE,track,Lizzo,0,34,day,180401,nominee
0.773,0.66,11,-4.111,0,0.0576,0.0506,0,0.0416,0.548,115.02,4,184,TRUE,track,Lizzo,0,40,day,187544,nominee
0.596,0.644,11,-6.796,0,0.0366,0.188,0,0.163,0.357,141.997,4,184,FALSE,track,Lizzo,0,33,day,191659,nominee
0.637,0.807,2,-5.193,0,0.0411,0.133,3.89E-06,0.249,0.774,156.954,4,184,FALSE,track,Lizzo,0,32,day,175497,nominee
0.735,0.449,7,-10.56,0,0.0883,0.23,0.00126,0.132,0.0955,97.05,4,183,TRUE,track,Taylor Swift,0,74,day,202395,winner
0.655,0.384,7,-8.29,1,0.0349,0.0634,1.45E-06,0.0973,0.0384,108.058,4,183,TRUE,track,Taylor Swift,0,71,day,218270,winner
0.633,0.648,4,-6.645,1,0.062,0.121,2.62E-06,0.161,0.49,96.888,4,183,FALSE,track,Taylor Swift,0,81,day,200690,winner
0.663,0.321,9,-13.527,1,0.0409,0.701,0.000598,0.107,0.153,110.021,4,183,TRUE,track,Taylor Swift,1,67,day,256124,winner
0.696,0.39,2,-10.331,1,0.0616,0.447,1.55E-05,0.125,0.395,120.032,4,183,FALSE,track,Taylor Swift,0,76,day,194206,winner
0.604,0.375,0,-11.637,1,0.0633,0.71,5.87E-05,0.116,0.203,137.651,4,183,FALSE,track,Taylor Swift,0,75,day,174782,winner
0.654,0.51,7,-8.767,1,0.242,0.206,0,0.249,0.105,108.874,4,183,TRUE,track,Taylor Swift,0,64,day,210556,winner
0.872,0.267,4,-10.764,0,0.387,0.166,2.18E-05,0.123,0.168,79.964,4,183,TRUE,track,Taylor Swift,0,71,day,164801,winner
0.687,0.551,7,-9.202,1,0.0787,0.0593,0.000143,0.09,0.443,163.994,4,183,FALSE,track,Taylor Swift,0,74,day,194165,winner
0.48,0.295,0,-15.512,1,0.0384,0.797,0.333,0.12,0.132,110.018,4,183,FALSE,track,Taylor Swift,0,69,day,247962,winner
0.64,0.619,8,-7.108,1,0.065,0.062,0,0.475,0.121,90.008,4,183,TRUE,track,Taylor Swift,0,76,day,204852,winner
0.336,0.161,0,-14.973,1,0.0456,0.968,0.00011,0.115,0.407,176.48,4,183,FALSE,track,Taylor Swift,0,67,day,188496,winner
0.66,0.343,4,-14.132,1,0.14,0.565,0.00134,0.0922,0.137,125.96,4,183,FALSE,track,Taylor Swift,0,70,day,191039,winner
0.421,0.695,6,-4.346,1,0.0428,0.218,2.97E-06,0.155,0.45,156.344,4,183,TRUE,track,Olivia Rodrigo,0,74,day,165833,nominee
0.631,0.881,9,-3.545,1,0.0995,0.00177,4.50E-06,0.0639,0.808,129.981,4,183,TRUE,track,Olivia Rodrigo,0,78,day,184783,nominee
0.484,0.53,5,-5.821,1,0.0538,0.154,0,0.263,0.323,136.848,4,183,TRUE,track,Olivia Rodrigo,0,83,day,219724,nominee
0.395,0.367,3,-7.653,1,0.0324,0.815,0,0.11,0.426,77.968,4,183,FALSE,track,Olivia Rodrigo,0,75,day,177212,nominee
0.351,0.884,1,-3.452,1,0.074,0.0623,0,0.335,0.408,120.166,4,183,FALSE,track,Olivia Rodrigo,0,69,day,203369,nominee
0.55,0.409,7,-7.718,1,0.0316,0.386,0,0.122,0.252,133.099,4,183,FALSE,track,Olivia Rodrigo,0,72,day,198866,nominee
0.48,0.24,7,-8.146,1,0.0323,0.844,0,0.099,0.152,80.686,4,183,FALSE,track,Olivia Rodrigo,0,69,day,231907,nominee
0.553,0.847,5,-5.736,1,0.187,0.0143,0,0.561,0.733,162.024,4,183,TRUE,track,Olivia Rodrigo,0,76,day,211141,nominee
0.517,0.821,9,-3.504,1,0.105,0.00341,0,0.148,0.617,160.052,4,183,TRUE,track,Olivia Rodrigo,0,74,day,154516,nominee
0.511,0.313,10,-9.32,1,0.0846,0.905,0,0.0832,0.331,126.962,4,183,TRUE,track,Olivia Rodrigo,0,74,day,189386,nominee
0.559,0.845,2,-4.394,1,0.0501,0.00243,1.46E-06,0.0726,0.566,123.941,4,183,TRUE,track,Olivia Rodrigo,0,70,day,199422,nominee
0.426,0.218,0,-11.705,1,0.0341,0.835,0,0.108,0.116,135.205,4,183,FALSE,track,Olivia Rodrigo,0,69,day,222358,nominee